,RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
4920,53342879,20220803,F,40대,서울특별시,300이상500만원 미만,6,6,42,50,40,10,0,0
4921,53343064,20220803,F,30대,경기도,500이상700만원 미만,2,8,26,20,20,10,50,0
4922,53343066,20220803,M,40대,경기도,500이상700만원 미만,2,4,18,30,40,0,30,0
4923,53343100,20220803,M,50대,충청북도,300이상500만원 미만,1,8,21,40,10,10,30,10
4924,53343105,20220803,F,30대,서울특별시,700만원 이상,2,5,20,20,10,30,40,0
4925,53343114,20220803,F,50대,충청북도,700만원 이상,3,4,23,30,30,10,30,0
4926,53343194,20220803,F,30대,전라남도,300이상500만원 미만,2,2,14,80,10,10,0,0
4927,53343562,20220803,M,60대,대구광역시,300이상500만원 미만,6,8,46,20,50,10,20,0
4928,53343666,20220803,M,50대,인천광역시,500이상700만원 미만,1,2,9,20,50,30,0,0
4929,53343828,20220803,M,20대,충청남도,500이상700만원 미만,2,6,22,50,10,0,40,0
4930,53343963,20220803,F,50대,울산광역시,500이상700만원 미만,7,7,49,20,60,0,20,0
4931,53344025,20220803,F,30대,대구광역시,700만원 이상,5,0,25,60,0,40,0,0
4932,53344076,20220803,F,50대,울산광역시,500이상700만원 미만,5,3,31,30,20,20,30,0
4933,53344297,20220803,F,60대,인천광역시,300이상500만원 미만,10,6,62,50,15,20,15,0
4934,53344343,20220803,F,50대,인천광역시,300이상500만원 미만,0,0,0,100,0,0,0,0
4935,53344497,20220803,M,30대,강원도,500이상700만원 미만,1,0,5,100,0,0,0,0
4936,53344589,20220803,F,20대,충청남도,700만원 이상,3,5,25,50,0,0,50,0
4937,53344808,20220803,M,50대,서울특별시,700만원 이상,6,6,42,20,80,0,0,0
4938,53344933,20220803,F,20대,충청북도,300만원 미만,3,5,25,50,0,30,20,0
4939,53344940,20220803,M,20대,경기도,300이상500만원 미만,2,8,26,50,0,30,20,0
4940,53345035,20220803,M,60대,충청북도,300만원 미만,3,3,21,30,0,0,70,0
4941,53345240,20220803,F,20대,경기도,300이상500만원 미만,15,16,107,85,0,10,5,0
4942,53345274,20220803,F,60대,부산광역시,700만원 이상,5,2,29,5,70,25,0,0
4943,53345407,20220803,M,20대,경기도,500이상700만원 미만,1,1,7,100,0,0,0,0
4944,53345539,20220803,F,30대,강원도,700만원 이상,1,3,11,10,30,0,60,0
4945,53345604,20220803,M,20대,광주광역시,무응답,12,12,84,100,0,0,0,0
4946,53345605,20220803,M,50대,경상남도,500이상700만원 미만,4,8,36,40,0,0,60,0
4947,53345619,20220803,M,50대,경기도,500이상700만원 미만,2,5,20,30,20,10,40,0
4948,53345658,20220803,M,20대,경상남도,무응답,12,15,90,20,50,10,20,0
4949,53345762,20220803,M,30대,대구광역시,300만원 미만,4,8,36,10,0,0,90,0
4950,53345774,20220803,F,40대,강원도,300이상500만원 미만,3,2,19,40,20,10,30,0
4951,53345790,20220803,M,50대,강원도,300만원 미만,1,2,9,60,0,40,0,0
4952,53345808,20220803,F,50대,경기도,300만원 미만,1,3,11,30,0,20,50,0
4953,53345839,20220803,F,60대,경기도,300이상500만원 미만,3,4,23,50,0,30,20,0
4954,53345963,20220803,F,60대,서울특별시,700만원 이상,10,10,70,20,30,20,30,0
4955,53345973,20220803,M,20대,부산광역시,무응답,2,4,18,30,40,10,20,0
4956,53346002,20220803,M,50대,서울특별시,700만원 이상,2,2,14,40,0,0,60,0
4957,53346192,20220803,M,50대,대전광역시,500이상700만원 미만,3,6,27,10,20,30,40,0
4958,53346481,20220803,M,40대,경기도,700만원 이상,5,4,33,100,0,0,0,0
4959,53346493,20220803,F,50대,경기도,300이상500만원 미만,2,2,14,40,0,40,20,0
4960,53346597,20220803,M,40대,경기도,500이상700만원 미만,1,5,15,70,10,0,20,0
4961,53346654,20220803,M,20대,경상남도,300만원 미만,3,6,27,20,5,1,74,0
4962,53346946,20220803,M,30대,경기도,300이상500만원 미만,1,10,25,80,10,10,0,0
4963,53347045,20220803,M,30대,경상남도,300이상500만원 미만,2,8,26,20,10,10,60,0
4964,53347080,20220803,M,30대,부산광역시,500이상700만원 미만,3,12,39,90,0,0,10,0
4965,53347083,20220803,F,40대,울산광역시,500이상700만원 미만,3,6,27,40,20,10,30,0
4966,53347084,20220803,F,60대,경기도,500이상700만원 미만,5,3,31,20,30,30,10,10
4967,53347091,20220803,M,60대,서울특별시,300만원 미만,2,10,30,90,0,0,10,0
4968,53347104,20220803,M,30대,대구광역시,300이상500만원 미만,2,4,18,35,5,50,10,0
4969,53347218,20220803,M,30대,경기도,300만원 미만,3,5,25,40,30,0,30,0
4970,53347327,20220803,M,20대,서울특별시,무응답,8,8,56,80,0,10,10,0
4971,53347546,20220803,F,60대,경기도,300만원 미만,2,1,12,30,0,0,30,40
4972,53347746,20220803,F,40대,서울특별시,300이상500만원 미만,0,12,24,70,0,0,30,0
4973,53347926,20220803,F,30대,전라북도,300이상500만원 미만,1,3,11,30,10,50,10,0
4974,53348007,20220803,M,50대,경기도,500이상700만원 미만,4,6,32,10,30,30,30,0
4975,53348024,20220803,F,20대,충청남도,500이상700만원 미만,4,10,40,50,0,0,50,0
4976,53348193,20220803,F,30대,충청남도,300이상500만원 미만,5,12,49,50,0,20,30,0
4977,53348208,20220803,F,40대,강원도,500이상700만원 미만,2,3,16,30,30,20,20,0
4978,53348368,20220803,M,40대,광주광역시,300이상500만원 미만,4,8,36,100,0,0,0,0
4979,53348381,20220803,F,30대,대구광역시,300만원 미만,6,12,54,30,40,15,15,0
4980,53348443,20220803,F,20대,서울특별시,300만원 미만,5,5,35,30,30,10,30,0
4981,53348730,20220803,F,30대,인천광역시,무응답,5,4,33,70,0,20,10,0
4982,53348763,20220803,M,20대,경기도,500이상700만원 미만,4,13,46,50,30,0,20,0
4983,53349199,20220803,F,50대,경기도,700만원 이상,5,7,39,50,10,20,20,0
4984,53349383,20220803,M,40대,경상북도,300만원 미만,1,3,11,70,0,0,30,0
4985,53349431,20220803,M,50대,인천광역시,300이상500만원 미만,1,3,11,0,60,0,40,0
4986,53349526,20220803,M,40대,부산광역시,300이상500만원 미만,4,12,44,50,25,0,25,0
4987,53349529,20220803,F,60대,서울특별시,500이상700만원 미만,2,3,16,50,0,10,40,0
4988,53349548,20220803,M,40대,경상북도,500이상700만원 미만,2,4,18,50,30,10,10,0
4989,53349803,20220803,M,40대,경상북도,500이상700만원 미만,2,5,20,70,0,30,0,0
4990,53349921,20220803,F,30대,경상남도,500이상700만원 미만,5,9,43,10,20,20,50,0
4991,53349964,20220803,M,50대,경기도,700만원 이상,4,8,36,60,10,10,20,0
4992,53350344,20220803,M,60대,경기도,500이상700만원 미만,2,4,18,20,40,10,20,10
4993,53350379,20220803,M,50대,강원도,300이상500만원 미만,1,4,13,40,10,30,20,0
4994,53350552,20220803,F,50대,경기도,500이상700만원 미만,0,1,2,60,40,0,0,0
4995,53350555,20220803,M,50대,경상북도,300이상500만원 미만,1,3,11,70,0,0,0,30
4996,53350579,20220803,F,20대,경상남도,500이상700만원 미만,2,2,14,30,25,30,15,0
4997,53350690,20220803,M,30대,울산광역시,300만원 미만,3,12,39,50,20,10,20,0
4998,53350831,20220803,M,50대,경기도,300이상500만원 미만,10,10,70,60,20,0,20,0
4999,53351030,20220803,F,50대,경기도,700만원 이상,1,2,9,10,10,0,30,50
5000,53351047,20220803,M,60대,경상북도,300만원 미만,3,3,21,0,40,0,10,50
5001,53351196,20220803,F,40대,경기도,700만원 이상,8,12,64,70,10,10,10,0
5002,53351264,20220803,F,50대,서울특별시,300이상500만원 미만,8,10,60,50,20,10,20,0
5003,53351365,20220803,F,40대,인천광역시,300이상500만원 미만,5,12,49,75,5,15,5,0
5004,53351416,20220803,M,60대,서울특별시,500이상700만원 미만,4,6,32,10,30,40,20,0
5005,53351453,20220803,F,40대,인천광역시,300이상500만원 미만,6,6,42,30,0,20,50,0
5006,53351471,20220803,M,30대,광주광역시,300이상500만원 미만,1,3,11,40,20,10,30,0
5007,53351659,20220803,F,60대,경기도,700만원 이상,2,2,14,5,30,50,15,0
5008,53351690,20220803,F,40대,경기도,300이상500만원 미만,1,3,11,50,50,0,0,0
5009,53351804,20220803,M,50대,광주광역시,300이상500만원 미만,2,5,20,20,10,10,20,40
5010,53351957,20220803,F,50대,인천광역시,300이상500만원 미만,2,3,16,50,10,30,10,0
5011,53352014,20220803,M,50대,충청남도,700만원 이상,2,8,26,30,30,5,35,0
5012,53352150,20220803,F,50대,경기도,700만원 이상,2,3,16,20,20,40,20,0
5013,53352591,20220803,M,40대,제주특별자치도,300이상500만원 미만,8,12,64,0,20,0,80,0
5014,53352639,20220803,M,50대,서울특별시,300만원 미만,1,3,11,70,0,0,30,0
5015,53352671,20220803,F,20대,경기도,300이상500만원 미만,8,12,64,70,10,0,20,0
5016,53352713,20220803,F,50대,충청북도,300이상500만원 미만,5,8,41,0,50,0,50,0
5017,53352741,20220803,F,30대,경기도,300이상500만원 미만,2,2,14,20,20,10,50,0
5018,53352789,20220803,F,40대,충청북도,700만원 이상,1,3,11,50,30,10,10,0
5019,53352966,20220803,F,50대,경기도,300이상500만원 미만,1,5,15,20,20,40,20,0
5020,53353035,20220803,M,30대,경기도,300이상500만원 미만,3,6,27,40,30,10,20,0
5021,53353106,20220803,M,50대,충청남도,300이상500만원 미만,10,10,70,50,20,0,30,0
5022,53353173,20220803,F,40대,제주특별자치도,300만원 미만,1,1,7,20,0,10,30,40
5023,53353255,20220803,M,30대,전라북도,700만원 이상,5,5,35,100,0,0,0,0
5024,53353431,20220803,M,20대,서울특별시,300이상500만원 미만,1,3,11,70,30,0,0,0
5025,53353710,20220803,F,60대,경상남도,300만원 미만,10,10,70,50,0,0,20,30
5026,53353735,20220803,M,60대,대전광역시,500이상700만원 미만,4,5,30,20,25,5,50,0
5027,53353817,20220803,F,50대,부산광역시,300만원 미만,4,6,32,20,20,10,50,0
5028,53353886,20220803,F,50대,서울특별시,300만원 미만,0,1,2,80,0,0,20,0
5029,53354006,20220803,F,30대,부산광역시,500이상700만원 미만,3,1,17,30,0,30,40,0
5030,53354107,20220803,M,30대,대전광역시,300만원 미만,3,6,27,50,0,50,0,0
5031,53354298,20220803,M,30대,경기도,300이상500만원 미만,2,10,30,30,0,0,70,0
5032,53354309,20220803,M,60대,인천광역시,500이상700만원 미만,3,5,25,30,50,0,20,0
5033,53354314,20220803,M,20대,경기도,700만원 이상,2,8,26,10,20,20,50,0
5034,53354320,20220803,F,60대,경상남도,300이상500만원 미만,6,6,42,20,0,50,30,0
5035,53354389,20220803,M,30대,인천광역시,300이상500만원 미만,2,5,20,40,20,10,30,0
5036,53354546,20220803,M,40대,경기도,300이상500만원 미만,2,6,22,50,40,0,10,0
5037,53354640,20220803,F,40대,인천광역시,300이상500만원 미만,1,2,9,50,10,10,30,0
5038,53354679,20220803,M,60대,대구광역시,300만원 미만,3,3,21,30,20,0,50,0
5039,53354830,20220803,M,60대,서울특별시,300이상500만원 미만,3,3,21,20,15,15,50,0
5040,53354843,20220803,F,60대,충청남도,300이상500만원 미만,4,3,26,5,80,0,15,0
5041,53355387,20220803,F,50대,인천광역시,700만원 이상,1,3,11,50,10,10,30,0
5042,53355680,20220803,F,40대,광주광역시,300이상500만원 미만,3,1,17,70,0,10,20,0
5043,53355899,20220803,F,30대,서울특별시,300이상500만원 미만,2,6,22,70,0,0,30,0
5044,53356067,20220803,M,30대,서울특별시,300만원 미만,2,6,22,50,50,0,0,0
5045,53356189,20220803,F,50대,전라남도,300이상500만원 미만,12,8,76,50,30,20,0,0
5046,53356389,20220803,M,20대,경상남도,700만원 이상,2,6,22,80,0,0,20,0
5047,53356666,20220803,M,40대,서울특별시,300만원 미만,4,4,28,85,15,0,0,0
5048,53356677,20220803,M,40대,대전광역시,300만원 미만,1,3,11,70,0,30,0,0
5049,53356708,20220803,F,50대,인천광역시,300만원 미만,3,8,31,40,20,30,10,0
5050,53356913,20220803,M,30대,제주특별자치도,300만원 미만,12,6,72,100,0,0,0,0
5051,53356944,20220803,F,40대,서울특별시,300만원 미만,1,1,7,50,20,20,10,0
5052,53357036,20220803,M,60대,울산광역시,300만원 미만,2,10,30,0,50,0,50,0
5053,53357087,20220803,F,20대,경기도,300만원 미만,1,2,9,30,60,5,5,0
5054,53357286,20220803,M,20대,경기도,300이상500만원 미만,4,8,36,50,15,8,27,0
5055,53357320,20220803,F,30대,서울특별시,300이상500만원 미만,2,4,18,10,10,60,20,0
5056,53357533,20220803,F,30대,경기도,500이상700만원 미만,4,1,22,80,0,0,0,20
5057,53357902,20220803,F,30대,경기도,700만원 이상,4,10,40,60,5,0,10,25
5058,53357931,20220803,M,40대,부산광역시,300만원 미만,4,10,40,80,0,0,20,0
5059,53357953,20220803,M,30대,서울특별시,300이상500만원 미만,5,12,49,50,0,20,30,0
5060,53357954,20220803,F,30대,경기도,500이상700만원 미만,5,13,51,35,15,25,25,0
5061,53358070,20220803,M,40대,경기도,300이상500만원 미만,3,8,31,50,0,30,20,0
5062,53358126,20220803,F,30대,경상남도,300이상500만원 미만,3,2,19,70,20,0,10,0
5063,53358132,20220803,M,30대,경기도,300이상500만원 미만,3,8,31,10,20,0,70,0
5064,53358160,20220803,M,60대,서울특별시,500이상700만원 미만,1,5,15,35,5,10,45,5
5065,53358349,20220803,M,20대,인천광역시,700만원 이상,2,8,26,40,25,25,10,0
5066,53358402,20220803,F,20대,경기도,700만원 이상,5,5,35,50,20,10,20,0
5067,53358619,20220803,F,50대,대구광역시,300이상500만원 미만,4,4,28,20,30,10,10,30
5068,53358719,20220803,M,50대,대전광역시,300이상500만원 미만,2,3,16,30,30,30,10,0
5069,53358798,20220803,F,40대,경기도,300이상500만원 미만,4,7,34,20,30,20,30,0
5070,53359101,20220803,M,60대,부산광역시,300만원 미만,4,5,30,10,10,30,30,20
5071,53359121,20220803,F,40대,경기도,300이상500만원 미만,3,4,23,30,30,20,20,0
5072,53359317,20220803,F,20대,강원도,300이상500만원 미만,0,1,2,80,20,0,0,0
5073,53359368,20220803,F,60대,경상북도,300이상500만원 미만,3,5,25,30,20,20,20,10
5074,53359431,20220803,F,20대,경기도,700만원 이상,4,12,44,20,0,10,70,0
5075,53359682,20220803,F,40대,부산광역시,300이상500만원 미만,2,4,18,10,50,20,20,0
5076,53359749,20220803,M,50대,대전광역시,500이상700만원 미만,3,8,31,50,30,0,20,0
5077,53359874,20220803,F,50대,전라북도,300이상500만원 미만,1,4,13,50,0,10,40,0
5078,53360086,20220803,M,40대,경기도,300이상500만원 미만,2,10,30,50,20,20,10,0
5079,53360103,20220803,F,60대,경기도,무응답,1,3,11,40,10,20,30,0
5080,53360443,20220803,F,30대,서울특별시,300이상500만원 미만,4,10,40,50,0,0,50,0
5081,53360718,20220803,M,30대,인천광역시,300이상500만원 미만,8,8,56,0,60,20,20,0
5082,53360871,20220803,F,50대,경상북도,500이상700만원 미만,5,2,29,20,50,10,20,0
5083,53361126,20220803,F,50대,인천광역시,300이상500만원 미만,2,9,28,40,10,0,50,0
5084,53361326,20220803,F,60대,서울특별시,700만원 이상,5,4,33,10,60,20,10,0
5085,53361468,20220803,F,40대,경기도,300만원 미만,1,5,15,50,0,0,50,0
5086,53361644,20220803,M,50대,경기도,300이상500만원 미만,1,2,9,90,0,0,10,0
5087,53361775,20220803,M,20대,전라북도,300만원 미만,8,8,56,5,60,20,15,0
5088,53361781,20220803,M,20대,경기도,500이상700만원 미만,6,7,44,40,20,20,20,0
5089,53361790,20220803,M,50대,경기도,300만원 미만,0,7,14,80,0,0,20,0
5090,53361799,20220803,F,20대,경기도,500이상700만원 미만,3,5,25,10,20,10,60,0
5091,53361824,20220803,M,40대,경기도,500이상700만원 미만,2,3,16,20,0,80,0,0
5092,53361976,20220803,M,40대,경상남도,300이상500만원 미만,2,6,22,20,40,10,30,0
5093,53361978,20220803,F,30대,경상남도,700만원 이상,2,8,26,50,0,20,30,0
5094,53362022,20220803,F,20대,서울특별시,무응답,1,3,11,50,20,20,10,0
5095,53362109,20220803,M,30대,경기도,500이상700만원 미만,1,3,11,50,20,0,30,0
5096,53362168,20220803,M,30대,세종특별자치시,300이상500만원 미만,2,8,26,20,30,30,20,0
5097,53362287,20220803,M,50대,경기도,500이상700만원 미만,4,6,32,10,20,40,30,0
5098,53362428,20220803,F,50대,경기도,300이상500만원 미만,4,10,40,90,0,0,10,0
5099,53362644,20220803,F,30대,부산광역시,300만원 미만,4,10,40,60,35,0,5,0
5100,53362666,20220803,F,50대,경기도,300이상500만원 미만,3,10,35,100,0,0,0,0
5101,53362918,20220803,F,40대,경기도,500이상700만원 미만,1,1,7,60,15,10,15,0
5102,53363020,20220803,F,40대,서울특별시,300이상500만원 미만,1,2,9,50,0,0,50,0
5103,53363076,20220803,F,30대,충청남도,500이상700만원 미만,5,16,57,30,0,50,20,0
5104,53363090,20220803,F,60대,경기도,300만원 미만,9,8,61,10,20,20,50,0
5105,53363205,20220803,M,40대,경기도,300만원 미만,3,3,21,80,0,0,20,0
5106,53363364,20220803,M,40대,충청북도,500이상700만원 미만,7,14,63,30,40,10,20,0
5107,53363564,20220803,M,50대,경기도,500이상700만원 미만,1,2,9,0,50,0,50,0
5108,53363710,20220803,F,30대,서울특별시,700만원 이상,2,10,30,50,30,10,10,0
5109,53363717,20220803,F,50대,서울특별시,700만원 이상,5,5,35,50,10,20,20,0
5110,53364176,20220803,F,40대,충청북도,500이상700만원 미만,2,5,20,50,10,20,20,0
5111,53364196,20220803,F,60대,전라북도,300만원 미만,6,8,46,40,10,10,40,0
5112,53364259,20220803,M,60대,경기도,300만원 미만,2,8,26,50,25,0,25,0
5113,53364643,20220803,F,20대,충청북도,300이상500만원 미만,8,10,60,50,20,15,15,0
5114,53364688,20220803,M,50대,대구광역시,300만원 미만,1,1,7,40,0,20,40,0
5115,53364716,20220803,M,60대,부산광역시,300만원 미만,2,4,18,50,20,0,30,0
5116,53364775,20220803,M,40대,인천광역시,300이상500만원 미만,1,2,9,30,20,20,30,0
5117,53364807,20220803,M,50대,경상북도,300이상500만원 미만,2,5,20,60,20,0,20,0
5118,53364824,20220803,F,30대,인천광역시,300이상500만원 미만,1,0,5,20,0,0,80,0
5119,53364895,20220803,M,20대,부산광역시,500이상700만원 미만,5,5,35,60,10,0,30,0
5120,53365075,20220803,M,20대,경기도,300만원 미만,2,3,16,40,60,0,0,0
5121,53365186,20220803,F,60대,경상북도,300만원 미만,3,5,25,15,50,20,15,0
5122,53365462,20220803,F,30대,대전광역시,300만원 미만,5,8,41,80,5,0,15,0
5123,53365509,20220803,M,50대,경기도,700만원 이상,1,5,15,10,10,60,20,0
5124,53365697,20220803,F,20대,경상북도,300이상500만원 미만,3,10,35,20,50,0,30,0
5125,53365701,20220803,M,40대,인천광역시,300이상500만원 미만,1,1,7,0,100,0,0,0
5126,53365746,20220803,M,40대,서울특별시,300이상500만원 미만,1,3,11,30,10,10,50,0
5127,53366041,20220803,M,60대,대구광역시,300이상500만원 미만,5,10,45,50,20,20,10,0
5128,53366068,20220803,M,50대,인천광역시,300만원 미만,5,6,37,25,20,15,15,25
5129,53366228,20220803,F,50대,경기도,700만원 이상,3,2,19,50,50,0,0,0
5130,53366259,20220803,F,20대,경상북도,300이상500만원 미만,3,4,23,80,10,0,10,0
5131,53366422,20220803,F,50대,경상남도,700만원 이상,8,6,52,50,15,25,10,0
5132,53366432,20220803,M,20대,부산광역시,300이상500만원 미만,1,3,11,0,50,0,50,0
5133,53366461,20220803,F,20대,제주특별자치도,무응답,5,8,41,90,10,0,0,0
5134,53366519,20220803,M,30대,전라북도,무응답,5,11,47,90,0,10,0,0
5135,53366751,20220803,F,20대,경상남도,300만원 미만,14,12,94,70,0,0,30,0
5136,53366985,20220803,F,60대,전라남도,300이상500만원 미만,4,3,26,10,40,30,20,0
5137,53367048,20220803,M,20대,서울특별시,300이상500만원 미만,3,12,39,10,20,0,70,0
5138,53367123,20220803,M,30대,경상남도,300이상500만원 미만,1,3,11,90,5,3,2,0
5139,53367280,20220803,F,20대,경상남도,300이상500만원 미만,1,2,9,70,20,0,10,0
5140,53367558,20220803,M,30대,경상북도,300만원 미만,2,4,18,50,0,30,20,0
5141,53367820,20220803,F,40대,경기도,500이상700만원 미만,3,6,27,10,30,50,10,0
5142,53368091,20220803,M,50대,울산광역시,700만원 이상,3,10,35,10,30,20,40,0
5143,53368092,20220803,F,40대,충청남도,300이상500만원 미만,4,10,40,70,10,10,10,0
5144,53368138,20220803,M,60대,강원도,무응답,4,2,24,0,80,5,15,0
5145,53368306,20220803,M,40대,경기도,500이상700만원 미만,2,8,26,70,20,2,8,0
5146,53368350,20220803,M,40대,대전광역시,700만원 이상,5,8,41,100,0,0,0,0
5147,53368525,20220803,F,60대,경상북도,300이상500만원 미만,1,3,11,30,0,30,40,0
5148,53368528,20220803,M,50대,광주광역시,300이상500만원 미만,2,3,16,30,50,0,20,0
5149,53368573,20220803,F,40대,울산광역시,500이상700만원 미만,2,12,34,50,10,10,30,0
5150,53368706,20220803,F,50대,충청남도,300만원 미만,1,2,9,100,0,0,0,0
5151,53368799,20220803,F,20대,경상남도,300이상500만원 미만,1,2,9,50,20,10,20,0
5152,53368866,20220803,M,50대,서울특별시,500이상700만원 미만,1,2,9,80,0,0,20,0
5153,53368870,20220803,M,20대,경기도,500이상700만원 미만,3,10,35,40,10,5,45,0
5154,53368953,20220803,F,50대,광주광역시,500이상700만원 미만,2,3,16,10,20,20,50,0
5155,53369006,20220803,F,50대,서울특별시,700만원 이상,4,4,28,20,50,10,20,0
5156,53369331,20220803,M,30대,경상남도,무응답,2,12,34,20,40,20,20,0
5157,53369335,20220803,M,60대,경상남도,300이상500만원 미만,1,4,13,0,80,0,20,0
5158,53369427,20220803,F,20대,대전광역시,300만원 미만,8,14,68,75,15,5,5,0
5159,53369625,20220803,M,50대,인천광역시,300만원 미만,1,3,11,20,30,10,40,0
5160,53369684,20220803,F,30대,경기도,500이상700만원 미만,1,3,11,80,0,0,20,0
5161,53370072,20220803,F,20대,광주광역시,300이상500만원 미만,6,8,46,80,10,0,10,0
5162,53370199,20220803,M,30대,경기도,700만원 이상,4,8,36,50,0,0,50,0
5163,53370486,20220803,M,20대,충청남도,무응답,5,10,45,25,0,50,25,0
5164,53370712,20220803,F,20대,경기도,무응답,2,8,26,50,10,10,30,0
5165,53371000,20220803,M,20대,경기도,300이상500만원 미만,2,12,34,40,10,10,40,0
5166,53371045,20220803,F,60대,전라북도,700만원 이상,2,1,12,50,20,20,10,0
5167,53371089,20220803,M,20대,서울특별시,300만원 미만,4,8,36,15,20,5,50,10
5168,53371215,20220803,F,60대,서울특별시,300만원 미만,2,0,10,50,0,0,0,50
5169,53371484,20220803,F,40대,서울특별시,500이상700만원 미만,2,4,18,50,0,0,50,0
5170,53371491,20220803,M,40대,대전광역시,500이상700만원 미만,4,3,26,30,0,0,70,0
5171,53371560,20220803,M,20대,경기도,700만원 이상,1,16,37,55,5,20,20,0
5172,53371720,20220803,M,60대,전라남도,300만원 미만,2,3,16,0,30,50,20,0
5173,53371883,20220803,M,60대,경기도,500이상700만원 미만,5,5,35,70,30,0,0,0
5174,53372076,20220803,M,50대,서울특별시,700만원 이상,1,1,7,20,40,30,10,0
5175,53372162,20220803,M,50대,경기도,700만원 이상,4,4,28,30,40,30,0,0
5176,53372163,20220803,F,30대,서울특별시,300이상500만원 미만,3,8,31,50,20,0,30,0
5177,53372294,20220803,M,40대,전라남도,500이상700만원 미만,3,6,27,30,40,0,30,0
5178,53372468,20220803,F,60대,충청남도,700만원 이상,3,4,23,15,30,15,20,20
5179,53372617,20220803,M,40대,경기도,300만원 미만,5,6,37,30,40,10,20,0
5180,53372674,20220803,M,20대,서울특별시,700만원 이상,4,12,44,50,40,10,0,0
5181,53372724,20220803,F,50대,경기도,300이상500만원 미만,2,2,14,10,70,10,10,0
5182,53372727,20220803,M,30대,서울특별시,300이상500만원 미만,3,4,23,20,40,20,20,0
5183,53372894,20220803,F,60대,경상남도,300만원 미만,3,4,23,10,20,10,20,40
5184,53372977,20220803,M,50대,대구광역시,300이상500만원 미만,1,2,9,20,50,10,20,0
5185,53373618,20220803,F,40대,경기도,300만원 미만,2,2,14,30,30,0,40,0
5186,53373665,20220803,F,40대,인천광역시,300만원 미만,2,5,20,30,20,50,0,0
5187,53373802,20220803,M,30대,경기도,300이상500만원 미만,1,3,11,50,0,0,50,0
5188,53373923,20220803,M,40대,인천광역시,700만원 이상,5,4,33,50,10,40,0,0
5189,53373939,20220803,M,50대,경기도,700만원 이상,4,16,52,20,20,0,0,60
5190,53373941,20220803,F,50대,강원도,700만원 이상,1,8,21,40,10,0,50,0
5191,53374048,20220803,F,50대,부산광역시,300이상500만원 미만,2,6,22,40,40,10,10,0
5192,53374162,20220803,F,40대,부산광역시,700만원 이상,0,5,10,50,0,0,30,20
5193,53374197,20220803,F,30대,경기도,300만원 미만,1,4,13,40,5,5,10,40
5194,53374226,20220803,F,20대,전라북도,700만원 이상,3,8,31,25,25,10,40,0
5195,53374402,20220803,M,60대,강원도,300이상500만원 미만,2,5,20,30,50,10,10,0
5196,53374497,20220803,M,50대,인천광역시,500이상700만원 미만,3,8,31,30,40,0,30,0
5197,53374572,20220803,F,40대,서울특별시,500이상700만원 미만,2,2,14,20,20,20,40,0
5198,53374591,20220803,F,60대,서울특별시,700만원 이상,3,5,25,50,20,20,10,0
5199,53374654,20220803,M,30대,광주광역시,300이상500만원 미만,3,3,21,90,0,0,10,0
5200,53374675,20220803,M,40대,광주광역시,500이상700만원 미만,5,10,45,50,10,10,30,0
5201,53374733,20220803,M,30대,부산광역시,300이상500만원 미만,2,0,10,10,50,5,35,0
5202,53375202,20220803,M,60대,부산광역시,500이상700만원 미만,4,7,34,15,50,10,25,0
5203,53375399,20220803,F,30대,경상남도,300이상500만원 미만,1,10,25,20,50,10,20,0
5204,53375587,20220803,M,50대,서울특별시,300만원 미만,3,5,25,0,50,0,50,0
5205,53375873,20220803,M,60대,전라북도,300이상500만원 미만,4,6,32,30,20,20,30,0
5206,53376020,20220803,M,20대,전라북도,500이상700만원 미만,3,6,27,30,30,30,10,0
5207,53376099,20220803,M,30대,울산광역시,300이상500만원 미만,4,6,32,10,20,10,10,50
5208,53376161,20220803,F,30대,경기도,300이상500만원 미만,3,8,31,70,10,10,10,0
5209,53376201,20220803,F,40대,부산광역시,700만원 이상,4,8,36,50,10,10,30,0
5210,53376218,20220803,F,60대,서울특별시,500이상700만원 미만,1,2,9,60,0,0,40,0
5211,53376280,20220803,F,50대,경상북도,300이상500만원 미만,3,5,25,60,0,40,0,0
5212,53376321,20220803,M,40대,경상북도,300이상500만원 미만,1,3,11,0,50,0,50,0
5213,53376416,20220803,M,60대,대구광역시,300만원 미만,2,6,22,20,40,20,20,0
5214,53376778,20220803,F,60대,충청남도,300만원 미만,5,3,31,10,20,40,30,0
5215,53376880,20220803,F,40대,대구광역시,300만원 미만,2,4,18,40,40,20,0,0
5216,53376892,20220803,F,20대,경기도,500이상700만원 미만,2,8,26,0,20,80,0,0
5217,53377075,20220803,M,40대,서울특별시,700만원 이상,2,7,24,20,30,10,40,0
5218,53377230,20220803,F,60대,경기도,300이상500만원 미만,2,6,22,10,20,55,10,5
