,RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
6522,53367461,20220330,F,40대,서울특별시,500이상700만원 미만,1,2,9,10,50,20,20,0
6523,53367592,20220330,F,60대,경기도,300이상500만원 미만,2,5,20,60,20,10,10,0
6524,53367737,20220330,F,40대,대전광역시,300만원 미만,3,3,21,45,0,0,5,50
6525,53367796,20220330,M,20대,부산광역시,300만원 미만,4,8,36,30,10,30,30,0
6526,53368029,20220330,M,50대,제주특별자치도,500이상700만원 미만,1,6,17,50,20,20,10,0
6527,53368356,20220330,M,60대,서울특별시,300만원 미만,3,8,31,30,20,10,30,10
6528,53368419,20220330,M,50대,경기도,300이상500만원 미만,2,2,14,60,40,0,0,0
6529,53368642,20220330,M,40대,울산광역시,300이상500만원 미만,1,4,13,50,20,0,30,0
6530,53369019,20220330,F,50대,인천광역시,500이상700만원 미만,1,3,11,50,10,10,30,0
6531,53369055,20220330,F,40대,대전광역시,300이상500만원 미만,4,10,40,50,10,10,10,20
6532,53369106,20220330,M,60대,서울특별시,700만원 이상,2,4,18,25,5,20,50,0
6533,53369192,20220330,M,20대,서울특별시,300만원 미만,3,8,31,60,10,20,10,0
6534,53369430,20220330,F,20대,서울특별시,300이상500만원 미만,5,15,55,80,5,15,0,0
6535,53369510,20220330,M,30대,경기도,무응답,2,15,40,50,40,0,10,0
6536,53369572,20220330,F,20대,서울특별시,300만원 미만,1,8,21,30,30,30,10,0
6537,53369641,20220330,M,20대,충청남도,700만원 이상,2,10,30,100,0,0,0,0
6538,53369775,20220330,M,30대,서울특별시,500이상700만원 미만,1,4,13,50,30,10,10,0
6539,53369885,20220330,M,20대,제주특별자치도,300만원 미만,1,2,9,40,10,40,10,0
6540,53369920,20220330,M,60대,서울특별시,300이상500만원 미만,8,8,56,30,50,0,20,0
6541,53369956,20220330,F,50대,제주특별자치도,300만원 미만,2,3,16,20,10,5,35,30
6542,53370085,20220330,M,20대,경기도,500이상700만원 미만,2,6,22,90,0,10,0,0
6543,53370285,20220330,M,30대,서울특별시,500이상700만원 미만,2,13,36,30,30,10,30,0
6544,53370440,20220330,F,30대,충청남도,500이상700만원 미만,3,5,25,70,10,10,10,0
6545,53370455,20220330,F,20대,경기도,700만원 이상,2,12,34,60,10,10,20,0
6546,53370464,20220330,F,40대,경기도,300만원 미만,3,5,25,30,0,30,40,0
6547,53370661,20220330,F,50대,강원도,500이상700만원 미만,2,5,20,70,0,0,30,0
6548,53370834,20220330,M,20대,경기도,300만원 미만,2,5,20,70,5,20,5,0
6549,53371102,20220330,M,30대,충청남도,300이상500만원 미만,1,3,11,10,10,10,70,0
6550,53371288,20220330,M,30대,경기도,300만원 미만,5,5,35,10,10,5,75,0
6551,53371324,20220330,F,60대,경상북도,300이상500만원 미만,3,3,21,30,20,30,10,10
6552,53371344,20220330,M,60대,서울특별시,700만원 이상,3,3,21,50,30,0,20,0
6553,53371672,20220330,M,50대,충청남도,300만원 미만,2,3,16,30,20,20,30,0
6554,53371729,20220330,F,30대,전라북도,300이상500만원 미만,3,5,25,60,0,10,30,0
6555,53371958,20220330,M,30대,울산광역시,300만원 미만,2,4,18,20,50,10,20,0
6556,53372005,20220330,F,30대,서울특별시,300만원 미만,2,8,26,20,20,20,40,0
6557,53372039,20220330,F,60대,대구광역시,700만원 이상,3,3,21,30,30,20,20,0
6558,53372069,20220330,F,40대,강원도,500이상700만원 미만,2,4,18,20,50,0,30,0
6559,53372092,20220330,M,30대,서울특별시,700만원 이상,2,10,30,80,0,20,0,0
6560,53372096,20220330,F,30대,경기도,500이상700만원 미만,1,6,17,20,15,15,50,0
6561,53372294,20220330,M,40대,전라남도,500이상700만원 미만,2,3,16,40,40,0,20,0
6562,53372372,20220330,M,40대,광주광역시,500이상700만원 미만,0,1,2,30,10,10,50,0
6563,53372488,20220330,F,50대,경기도,300이상500만원 미만,3,6,27,20,10,20,50,0
6564,53372707,20220330,M,60대,경상남도,300이상500만원 미만,1,1,7,0,100,0,0,0
6565,53372773,20220330,M,40대,강원도,500이상700만원 미만,1,2,9,50,30,0,20,0
6566,53372936,20220330,M,50대,경상남도,500이상700만원 미만,1,2,9,50,40,0,10,0
6567,53372988,20220330,M,40대,광주광역시,300이상500만원 미만,2,12,34,60,10,10,10,10
6568,53373052,20220330,F,30대,충청남도,300이상500만원 미만,8,12,64,40,60,0,0,0
6569,53373186,20220330,F,40대,경기도,700만원 이상,3,6,27,70,5,10,15,0
6570,53373429,20220330,F,50대,경상북도,300만원 미만,1,1,7,60,0,0,0,40
6571,53373513,20220330,M,40대,인천광역시,300이상500만원 미만,1,2,9,50,20,0,30,0
6572,53373550,20220330,M,20대,경상북도,300만원 미만,2,8,26,40,30,0,30,0
6573,53373646,20220330,M,60대,부산광역시,300만원 미만,3,5,25,20,50,15,0,15
6574,53373655,20220330,M,20대,경기도,700만원 이상,2,8,26,0,20,0,80,0
6575,53373763,20220330,M,30대,경상북도,700만원 이상,4,6,32,20,50,10,20,0
6576,53373896,20220330,M,40대,경상남도,300이상500만원 미만,2,4,18,20,0,30,50,0
6577,53373994,20220330,F,50대,서울특별시,700만원 이상,1,2,9,40,40,20,0,0
6578,53374060,20220330,F,60대,세종특별자치시,300이상500만원 미만,2,3,16,20,40,20,20,0
6579,53374090,20220330,F,50대,전라북도,300이상500만원 미만,1,1,7,30,70,0,0,0
6580,53374102,20220330,M,50대,서울특별시,300이상500만원 미만,5,3,31,30,60,0,10,0
6581,53374362,20220330,M,50대,인천광역시,700만원 이상,2,6,22,40,0,0,60,0
6582,53374926,20220330,F,40대,경기도,300이상500만원 미만,3,1,17,0,0,50,0,50
6583,53374938,20220330,F,40대,경기도,300이상500만원 미만,2,4,18,20,0,10,20,50
6584,53375068,20220330,M,40대,세종특별자치시,500이상700만원 미만,2,10,30,80,0,10,0,10
6585,53375217,20220330,F,40대,부산광역시,500이상700만원 미만,3,8,31,80,0,15,5,0
6586,53375256,20220330,M,40대,경상남도,300이상500만원 미만,3,6,27,40,20,20,20,0
6587,53375421,20220330,F,40대,경상남도,300이상500만원 미만,2,1,12,10,10,60,20,0
6588,53375597,20220330,M,30대,충청북도,무응답,4,6,32,40,10,10,40,0
6589,53375756,20220330,M,60대,대구광역시,300이상500만원 미만,2,8,26,50,50,0,0,0
6590,53375817,20220330,M,60대,서울특별시,300만원 미만,4,5,30,0,60,30,10,0
6591,53375825,20220330,F,50대,대구광역시,500이상700만원 미만,2,5,20,30,20,10,40,0
6592,53375892,20220330,M,60대,부산광역시,700만원 이상,2,6,22,50,50,0,0,0
6593,53375958,20220330,F,20대,경기도,700만원 이상,1,5,15,50,0,0,50,0
6594,53375986,20220330,F,40대,경기도,500이상700만원 미만,2,4,18,30,20,10,40,0
6595,53376112,20220330,M,60대,경기도,300만원 미만,2,5,20,0,0,0,100,0
6596,53376280,20220330,F,50대,경상북도,300이상500만원 미만,2,3,16,0,0,60,40,0
6597,53376441,20220330,F,40대,서울특별시,300만원 미만,5,8,41,30,0,60,10,0
6598,53376615,20220330,F,50대,부산광역시,300만원 미만,2,8,26,70,30,0,0,0
6599,53376748,20220330,M,50대,경기도,500이상700만원 미만,3,6,27,70,10,10,10,0
6600,53376762,20220330,F,50대,경기도,500이상700만원 미만,2,4,18,20,30,20,30,0
6601,53376778,20220330,F,60대,충청남도,300이상500만원 미만,1,2,9,10,30,40,20,0
6602,53376821,20220330,M,30대,전라남도,500이상700만원 미만,5,10,45,45,20,25,10,0
6603,53376941,20220330,F,50대,경기도,700만원 이상,2,5,20,40,20,0,40,0
6604,53377473,20220330,F,30대,충청북도,300이상500만원 미만,2,8,26,70,0,0,30,0
6605,53322261,20220406,M,60대,서울특별시,300이상500만원 미만,2,8,26,50,30,0,20,0
6606,53322284,20220406,M,50대,서울특별시,300이상500만원 미만,4,8,36,20,20,40,20,0
6607,53322372,20220406,M,30대,경기도,300만원 미만,1,1,7,80,20,0,0,0
6608,53322435,20220406,M,60대,서울특별시,무응답,2,5,20,50,10,15,25,0
6609,53322536,20220406,F,40대,서울특별시,700만원 이상,3,4,23,0,30,20,50,0
6610,53322603,20220406,M,60대,서울특별시,300이상500만원 미만,5,15,55,15,35,10,20,20
6611,53322604,20220406,F,40대,서울특별시,300만원 미만,1,5,15,10,0,20,70,0
6612,53322995,20220406,F,40대,서울특별시,500이상700만원 미만,2,5,20,20,0,0,80,0
6613,53323135,20220406,M,40대,서울특별시,500이상700만원 미만,1,6,17,10,30,60,0,0
6614,53323175,20220406,F,50대,서울특별시,300만원 미만,1,3,11,60,0,30,10,0
6615,53323279,20220406,F,50대,서울특별시,700만원 이상,2,2,14,30,10,10,50,0
6616,53323334,20220406,M,40대,서울특별시,500이상700만원 미만,2,10,30,90,0,0,10,0
6617,53323419,20220406,M,60대,서울특별시,300이상500만원 미만,2,7,24,20,50,0,30,0
6618,53323434,20220406,F,20대,서울특별시,500이상700만원 미만,3,5,25,50,30,10,10,0
6619,53323480,20220406,M,20대,서울특별시,700만원 이상,2,5,20,60,30,0,10,0
6620,53323774,20220406,M,50대,서울특별시,300이상500만원 미만,4,2,24,0,0,40,60,0
6621,53324157,20220406,M,60대,서울특별시,300만원 미만,3,3,21,50,30,0,20,0
6622,53324220,20220406,M,50대,서울특별시,300이상500만원 미만,2,5,20,35,35,10,20,0
6623,53324296,20220406,M,40대,서울특별시,300이상500만원 미만,0,10,20,0,50,0,50,0
6624,53324365,20220406,F,40대,서울특별시,300만원 미만,4,1,22,30,0,40,0,30
6625,53324391,20220406,F,30대,서울특별시,500이상700만원 미만,4,12,44,40,30,20,10,0
6626,53324447,20220406,F,20대,서울특별시,300만원 미만,3,5,25,20,0,0,80,0
6627,53324459,20220406,M,30대,서울특별시,300만원 미만,1,6,17,10,50,0,40,0
6628,53324524,20220406,F,40대,서울특별시,500이상700만원 미만,1,5,15,40,20,10,30,0
6629,53324536,20220406,M,20대,서울특별시,무응답,16,16,112,70,10,10,10,0
6630,53324541,20220406,F,30대,서울특별시,무응답,1,2,9,80,0,0,0,20
6631,53324588,20220406,F,40대,서울특별시,300이상500만원 미만,1,2,9,80,0,0,0,20
6632,53324765,20220406,M,60대,서울특별시,700만원 이상,3,4,23,20,30,20,30,0
6633,53324828,20220406,M,60대,서울특별시,700만원 이상,2,2,14,30,20,0,50,0
6634,53325138,20220406,F,40대,서울특별시,500이상700만원 미만,2,2,14,70,0,0,30,0
6635,53325416,20220406,F,30대,강원도,300이상500만원 미만,2,4,18,40,60,0,0,0
6636,53325453,20220406,F,60대,전라남도,300이상500만원 미만,3,2,19,10,30,10,50,0
6637,53325694,20220406,M,50대,경기도,300이상500만원 미만,2,4,18,10,30,0,60,0
6638,53325822,20220406,M,50대,충청남도,300이상500만원 미만,1,5,15,20,10,20,40,10
6639,53325932,20220406,M,60대,경상북도,300만원 미만,2,3,16,40,5,5,50,0
6640,53326148,20220406,M,50대,서울특별시,300만원 미만,1,1,7,80,5,5,10,0
6641,53326150,20220406,F,20대,인천광역시,500이상700만원 미만,5,9,43,60,10,30,0,0
6642,53326202,20220406,M,50대,울산광역시,700만원 이상,3,4,23,10,60,30,0,0
6643,53326464,20220406,M,40대,경기도,500이상700만원 미만,1,7,19,30,20,10,10,30
6644,53326479,20220406,F,50대,부산광역시,300이상500만원 미만,2,10,30,50,0,0,50,0
6645,53326745,20220406,F,60대,대전광역시,500이상700만원 미만,8,12,64,20,30,20,20,10
6646,53326793,20220406,M,60대,인천광역시,300만원 미만,1,3,11,20,10,50,20,0
6647,53326916,20220406,M,60대,경기도,700만원 이상,2,4,18,20,20,20,40,0
6648,53327067,20220406,F,50대,부산광역시,500이상700만원 미만,2,6,22,50,30,10,10,0
6649,53327092,20220406,M,60대,경기도,300이상500만원 미만,5,7,39,20,30,0,50,0
6650,53327107,20220406,F,50대,경기도,700만원 이상,4,2,24,40,30,0,30,0
6651,53327434,20220406,F,30대,대전광역시,300이상500만원 미만,0,8,16,10,0,0,90,0
6652,53327543,20220406,F,50대,경기도,500이상700만원 미만,1,2,9,10,50,30,10,0
6653,53327573,20220406,F,20대,대전광역시,300이상500만원 미만,10,10,70,10,0,0,90,0
6654,53327777,20220406,F,30대,강원도,700만원 이상,4,10,40,10,30,40,20,0
6655,53327808,20220406,M,50대,울산광역시,700만원 이상,1,5,15,5,15,60,20,0
6656,53327812,20220406,M,60대,부산광역시,500이상700만원 미만,4,6,32,20,0,30,50,0
6657,53327902,20220406,F,50대,경기도,700만원 이상,1,4,13,10,20,20,50,0
6658,53327942,20220406,F,20대,전라북도,무응답,4,5,30,10,60,30,0,0
6659,53328038,20220406,F,20대,서울특별시,300만원 미만,3,12,39,50,30,20,0,0
6660,53328055,20220406,F,60대,강원도,300이상500만원 미만,1,2,9,20,50,30,0,0
6661,53328178,20220406,M,20대,충청남도,300이상500만원 미만,4,8,36,10,10,15,65,0
6662,53328310,20220406,M,20대,서울특별시,300만원 미만,3,8,31,70,10,10,10,0
6663,53328339,20220406,F,30대,울산광역시,300이상500만원 미만,1,3,11,70,0,20,10,0
6664,53328350,20220406,M,30대,경상북도,500이상700만원 미만,4,12,44,30,50,0,20,0
6665,53328516,20220406,F,20대,경기도,700만원 이상,1,3,11,50,0,40,10,0
6666,53328672,20220406,M,30대,경기도,300만원 미만,1,5,15,100,0,0,0,0
6667,53328819,20220406,F,50대,서울특별시,300이상500만원 미만,3,8,31,70,0,0,30,0
6668,53328921,20220406,M,60대,광주광역시,700만원 이상,1,3,11,10,50,10,20,10
6669,53329111,20220406,M,50대,제주특별자치도,700만원 이상,12,4,68,10,70,10,10,0
6670,53329217,20220406,M,50대,경기도,700만원 이상,2,8,26,20,60,0,20,0
6671,53329254,20220406,M,50대,전라남도,300이상500만원 미만,2,4,18,50,0,0,50,0
6672,53329305,20220406,M,30대,경기도,300만원 미만,6,6,42,100,0,0,0,0
6673,53329531,20220406,M,50대,경기도,700만원 이상,2,12,34,60,30,0,10,0
6674,53329574,20220406,M,60대,부산광역시,300만원 미만,5,7,39,80,0,20,0,0
6675,53329595,20220406,F,50대,대구광역시,300이상500만원 미만,1,5,15,30,50,10,10,0
6676,53329648,20220406,F,30대,경상북도,300만원 미만,2,10,30,30,20,50,0,0
6677,53329778,20220406,M,40대,부산광역시,500이상700만원 미만,8,10,60,60,0,10,30,0
6678,53329910,20220406,M,40대,전라남도,300만원 미만,1,1,7,10,30,20,30,10
6679,53330031,20220406,F,20대,경상북도,300만원 미만,3,12,39,60,5,5,30,0
6680,53330067,20220406,M,40대,충청남도,300이상500만원 미만,4,12,44,20,20,10,50,0
6681,53330200,20220406,F,30대,경기도,300만원 미만,1,3,11,70,0,0,30,0
6682,53330261,20220406,M,50대,경상남도,300이상500만원 미만,1,4,13,50,30,10,10,0
6683,53331012,20220406,M,40대,부산광역시,300이상500만원 미만,1,6,17,30,20,20,30,0
6684,53331060,20220406,F,20대,경상남도,300이상500만원 미만,3,10,35,50,20,0,30,0
6685,53331072,20220406,M,30대,경기도,300만원 미만,2,5,20,40,10,50,0,0
6686,53331191,20220406,M,30대,경기도,300이상500만원 미만,2,8,26,40,10,0,50,0
6687,53331253,20220406,M,30대,대구광역시,300이상500만원 미만,2,5,20,20,10,5,65,0
6688,53331506,20220406,M,30대,세종특별자치시,300이상500만원 미만,3,8,31,50,25,5,15,5
6689,53331543,20220406,F,20대,서울특별시,300이상500만원 미만,3,10,35,50,10,10,30,0
6690,53331633,20220406,M,30대,충청남도,300만원 미만,2,4,18,10,60,10,20,0
6691,53331752,20220406,M,30대,울산광역시,300만원 미만,4,4,28,60,20,10,10,0
6692,53331771,20220406,M,40대,광주광역시,300이상500만원 미만,2,2,14,60,30,0,0,10
6693,53331812,20220406,F,50대,서울특별시,무응답,1,3,11,15,30,40,15,0
6694,53332031,20220406,F,20대,경기도,500이상700만원 미만,11,1,57,20,20,20,40,0
6695,53332148,20220406,F,20대,인천광역시,500이상700만원 미만,5,8,41,69,1,0,30,0
6696,53332241,20220406,F,50대,경기도,300만원 미만,3,7,29,30,50,20,0,0
6697,53332262,20220406,M,40대,서울특별시,300이상500만원 미만,1,3,11,40,0,15,30,15
6698,53332295,20220406,M,50대,경기도,500이상700만원 미만,3,3,21,0,0,0,0,100
6699,53332370,20220406,F,50대,서울특별시,300만원 미만,2,6,22,0,50,30,20,0
6700,53332409,20220406,M,60대,광주광역시,500이상700만원 미만,5,5,35,0,70,15,15,0
6701,53332434,20220406,F,30대,대전광역시,300이상500만원 미만,2,10,30,0,0,0,0,100
6702,53332445,20220406,F,50대,전라북도,300이상500만원 미만,2,4,18,20,30,0,50,0
6703,53332652,20220406,M,50대,경기도,300이상500만원 미만,2,5,20,10,30,40,20,0
6704,53332779,20220406,M,40대,광주광역시,300만원 미만,2,6,22,50,20,10,20,0
6705,53332845,20220406,M,30대,경기도,300이상500만원 미만,2,10,30,40,10,10,40,0
6706,53332873,20220406,M,60대,충청남도,300만원 미만,5,10,45,0,20,20,60,0
6707,53332915,20220406,M,20대,경상북도,300이상500만원 미만,10,15,80,30,60,0,10,0
6708,53332944,20220406,F,50대,부산광역시,300만원 미만,6,8,46,50,0,50,0,0
6709,53333038,20220406,F,20대,경기도,700만원 이상,4,4,28,50,0,20,30,0
6710,53333089,20220406,M,60대,전라남도,300만원 미만,4,15,50,50,20,0,0,30
6711,53333093,20220406,F,40대,광주광역시,300만원 미만,3,12,39,70,10,10,10,0
6712,53333138,20220406,F,50대,경기도,300만원 미만,1,1,7,80,0,0,20,0
6713,53333253,20220406,M,60대,전라남도,300이상500만원 미만,4,2,24,20,30,10,40,0
6714,53333383,20220406,M,60대,경상북도,300이상500만원 미만,3,3,21,20,30,10,20,20
6715,53333472,20220406,M,50대,경상남도,300이상500만원 미만,1,7,19,30,70,0,0,0
6716,53333510,20220406,F,40대,경상북도,300이상500만원 미만,10,9,68,90,0,0,10,0
6717,53333702,20220406,M,20대,부산광역시,300만원 미만,2,4,18,50,10,10,30,0
6718,53334073,20220406,F,50대,전라남도,무응답,2,10,30,0,0,30,0,70
6719,53334099,20220406,M,50대,경기도,700만원 이상,2,5,20,10,50,0,40,0
6720,53334229,20220406,F,60대,부산광역시,300만원 미만,2,3,16,10,10,40,40,0
6721,53334514,20220406,F,50대,경기도,700만원 이상,4,6,32,40,10,5,45,0
6722,53334551,20220406,F,20대,충청남도,300만원 미만,3,8,31,5,80,10,5,0
6723,53334835,20220406,F,30대,경기도,300이상500만원 미만,4,15,50,30,20,20,30,0
6724,53335001,20220406,M,60대,경기도,무응답,3,6,27,10,10,10,10,60
6725,53335036,20220406,M,40대,울산광역시,300만원 미만,1,2,9,90,0,0,10,0
6726,53335156,20220406,M,30대,인천광역시,300이상500만원 미만,3,8,31,10,30,10,50,0
6727,53335194,20220406,F,50대,경상남도,700만원 이상,4,6,32,60,0,0,40,0
6728,53335252,20220406,M,60대,강원도,300이상500만원 미만,2,6,22,20,80,0,0,0
6729,53335297,20220406,F,60대,경상북도,300만원 미만,4,0,20,30,10,30,30,0
6730,53335446,20220406,F,40대,경기도,300이상500만원 미만,3,4,23,0,70,0,30,0
6731,53335465,20220406,F,50대,경기도,500이상700만원 미만,2,8,26,50,20,20,10,0
6732,53335529,20220406,M,50대,부산광역시,500이상700만원 미만,5,10,45,70,20,0,10,0
6733,53335553,20220406,F,60대,서울특별시,300만원 미만,2,5,20,50,0,0,50,0
6734,53335586,20220406,F,60대,대전광역시,700만원 이상,4,8,36,10,70,10,10,0
6735,53335750,20220406,M,20대,경기도,300이상500만원 미만,3,7,29,50,20,20,10,0
6736,53335847,20220406,M,40대,대구광역시,500이상700만원 미만,2,8,26,90,0,0,10,0
6737,53335855,20220406,F,40대,경기도,700만원 이상,2,5,20,50,0,0,50,0
6738,53336025,20220406,F,30대,대구광역시,700만원 이상,3,12,39,20,10,10,60,0
6739,53336031,20220406,F,40대,울산광역시,300만원 미만,6,1,32,25,50,10,15,0
6740,53336033,20220406,M,20대,인천광역시,300만원 미만,10,10,70,100,0,0,0,0
6741,53336184,20220406,F,60대,강원도,300만원 미만,1,3,11,10,20,15,50,5
6742,53336294,20220406,F,30대,경상북도,700만원 이상,3,3,21,20,0,40,40,0
6743,53336300,20220406,M,60대,서울특별시,700만원 이상,3,0,15,30,70,0,0,0
6744,53336506,20220406,F,20대,인천광역시,무응답,1,12,29,30,50,10,10,0
6745,53336662,20220406,M,50대,서울특별시,300이상500만원 미만,8,4,48,30,30,30,10,0
6746,53336694,20220406,F,30대,경기도,500이상700만원 미만,3,8,31,70,0,30,0,0
6747,53336710,20220406,M,20대,대전광역시,300만원 미만,3,7,29,20,20,40,20,0
6748,53336754,20220406,F,50대,전라남도,300이상500만원 미만,2,6,22,40,10,20,30,0
6749,53336795,20220406,F,40대,서울특별시,300이상500만원 미만,4,8,36,50,10,20,20,0
6750,53336889,20220406,M,50대,대구광역시,500이상700만원 미만,4,6,32,30,20,30,20,0
6751,53336952,20220406,M,20대,경기도,무응답,3,6,27,30,30,15,25,0
6752,53336954,20220406,F,60대,전라남도,300만원 미만,7,5,45,50,0,0,50,0
6753,53337079,20220406,F,50대,경기도,500이상700만원 미만,1,5,15,50,0,10,40,0
6754,53337094,20220406,F,30대,경상북도,300이상500만원 미만,1,1,7,100,0,0,0,0
6755,53337128,20220406,F,30대,서울특별시,500이상700만원 미만,2,10,30,80,10,5,5,0
6756,53337240,20220406,M,60대,부산광역시,300만원 미만,2,6,22,70,10,10,10,0
6757,53337427,20220406,F,40대,경상남도,300이상500만원 미만,2,8,26,50,50,0,0,0
6758,53337431,20220406,F,30대,경기도,500이상700만원 미만,2,8,26,70,20,0,10,0
6759,53337504,20220406,F,40대,경기도,500이상700만원 미만,4,8,36,90,0,10,0,0
6760,53337649,20220406,M,40대,경기도,300만원 미만,6,10,50,20,50,0,30,0
6761,53337861,20220406,M,30대,경기도,500이상700만원 미만,4,8,36,70,10,20,0,0
6762,53337956,20220406,M,50대,인천광역시,500이상700만원 미만,3,3,21,50,10,0,30,10
6763,53338262,20220406,F,30대,경기도,700만원 이상,10,16,82,10,5,0,85,0
6764,53338476,20220406,M,40대,경기도,500이상700만원 미만,2,10,30,50,20,0,30,0
6765,53338630,20220406,F,50대,서울특별시,300만원 미만,4,0,20,30,50,20,0,0
6766,53338634,20220406,M,30대,서울특별시,700만원 이상,4,8,36,20,50,10,20,0
6767,53338647,20220406,M,50대,부산광역시,300이상500만원 미만,4,10,40,100,0,0,0,0
6768,53338747,20220406,M,30대,대구광역시,500이상700만원 미만,1,5,15,70,0,30,0,0
6769,53338758,20220406,M,60대,대전광역시,300만원 미만,15,3,81,10,70,0,20,0
6770,53338950,20220406,F,40대,경기도,300이상500만원 미만,3,8,31,55,25,10,10,0
6771,53338962,20220406,M,30대,경기도,300이상500만원 미만,2,8,26,50,20,20,10,0
6772,53338964,20220406,F,20대,강원도,300만원 미만,4,7,34,40,10,20,30,0
6773,53338975,20220406,M,60대,서울특별시,500이상700만원 미만,3,8,31,50,50,0,0,0
6774,53339051,20220406,F,60대,전라북도,300이상500만원 미만,2,3,16,10,80,0,10,0
6775,53339365,20220406,M,50대,서울특별시,700만원 이상,3,8,31,10,20,10,10,50
6776,53339432,20220406,F,50대,서울특별시,300만원 미만,1,4,13,10,40,30,20,0
6777,53339615,20220406,M,50대,부산광역시,500이상700만원 미만,4,8,36,50,50,0,0,0
6778,53339682,20220406,F,20대,대전광역시,300만원 미만,4,6,32,50,0,0,50,0
6779,53339720,20220406,M,40대,부산광역시,500이상700만원 미만,2,5,20,20,0,0,30,50
6780,53339729,20220406,M,20대,경상남도,300이상500만원 미만,2,15,40,40,30,10,20,0
6781,53339731,20220406,M,60대,경상남도,700만원 이상,6,5,40,10,90,0,0,0
6782,53339735,20220406,M,40대,광주광역시,300만원 미만,1,3,11,80,10,0,10,0
6783,53339859,20220406,M,40대,대전광역시,700만원 이상,3,6,27,60,10,0,30,0
6784,53339903,20220406,M,50대,경기도,500이상700만원 미만,4,12,44,50,0,0,50,0
6785,53339929,20220406,F,30대,경기도,700만원 이상,7,10,55,80,10,0,10,0
6786,53340015,20220406,M,40대,경기도,500이상700만원 미만,3,5,25,30,30,30,10,0
6787,53340119,20220406,M,40대,전라북도,500이상700만원 미만,1,3,11,70,10,10,10,0
6788,53340132,20220406,M,20대,경기도,300만원 미만,4,8,36,40,30,10,20,0
6789,53340141,20220406,M,30대,경기도,300만원 미만,2,8,26,50,20,0,30,0
6790,53340413,20220406,M,40대,경기도,500이상700만원 미만,1,4,13,30,10,10,10,40
6791,53340423,20220406,F,40대,경기도,500이상700만원 미만,4,10,40,25,20,5,50,0
6792,53340487,20220406,M,40대,대전광역시,300이상500만원 미만,3,4,23,50,0,0,40,10
6793,53340557,20220406,F,40대,경상북도,500이상700만원 미만,5,10,45,30,30,20,20,0
6794,53340571,20220406,M,40대,경기도,700만원 이상,1,2,9,60,10,30,0,0
6795,53340616,20220406,F,30대,부산광역시,300이상500만원 미만,1,2,9,30,0,70,0,0
6796,53340675,20220406,F,30대,경기도,700만원 이상,3,4,23,10,70,10,10,0
6797,53340755,20220406,F,40대,경상남도,300만원 미만,3,3,21,30,40,0,30,0
6798,53340854,20220406,F,40대,경기도,300이상500만원 미만,3,7,29,50,15,5,30,0
6799,53340945,20220406,M,40대,서울특별시,300만원 미만,3,5,25,50,10,10,30,0
6800,53341078,20220406,M,30대,경상북도,무응답,4,4,28,30,30,0,40,0
6801,53341087,20220406,M,50대,서울특별시,300이상500만원 미만,1,3,11,40,30,20,10,0
6802,53341180,20220406,M,20대,서울특별시,300만원 미만,2,4,18,10,70,0,20,0
6803,53341190,20220406,M,20대,대구광역시,700만원 이상,3,10,35,30,30,10,30,0
6804,53341400,20220406,F,30대,경기도,700만원 이상,15,0,75,60,0,0,40,0
6805,53341577,20220406,M,60대,부산광역시,300이상500만원 미만,2,7,24,90,0,10,0,0
6806,53341674,20220406,F,60대,울산광역시,300만원 미만,5,5,35,50,20,10,20,0
6807,53341707,20220406,M,30대,경상남도,500이상700만원 미만,2,6,22,70,10,0,20,0
6808,53341882,20220406,M,40대,광주광역시,500이상700만원 미만,1,2,9,20,50,0,30,0
6809,53342023,20220406,F,40대,충청남도,300이상500만원 미만,3,1,17,50,0,30,20,0
6810,53342027,20220406,F,30대,대구광역시,300만원 미만,5,9,43,60,10,20,10,0
6811,53342445,20220406,M,20대,전라남도,300이상500만원 미만,1,8,21,35,15,15,35,0
6812,53342527,20220406,F,60대,부산광역시,300만원 미만,10,10,70,30,0,0,0,70
6813,53342557,20220406,F,20대,전라남도,무응답,4,6,32,80,20,0,0,0
6814,53342746,20220406,F,20대,전라북도,300만원 미만,1,3,11,85,0,5,10,0
6815,53343092,20220406,M,30대,울산광역시,300이상500만원 미만,1,2,9,30,60,0,10,0
6816,53343164,20220406,M,30대,인천광역시,300만원 미만,1,2,9,50,20,20,10,0
6817,53343245,20220406,F,30대,광주광역시,500이상700만원 미만,3,8,31,25,5,5,65,0
6818,53343313,20220406,F,60대,울산광역시,300만원 미만,2,0,10,40,30,20,10,0
6819,53343415,20220406,F,30대,부산광역시,300이상500만원 미만,3,1,17,50,20,20,10,0
6820,53343436,20220406,F,30대,경기도,500이상700만원 미만,0,5,10,90,10,0,0,0
